BECvar_site,BECvar_seed,HTp_pred
BAFAun,BAFAun,1.0000
BAFAun,BAFAunp,0.9643
BAFAun,BGxh1,0.4566
BAFAun,BGxh2,0.5338
BAFAun,BGxh3,0.6004
BAFAun,BGxw1,0.6452
BAFAun,BGxw2,0.7005
BAFAun,BWBSdk,0.9033
BAFAun,BWBSmk,0.8438
BAFAun,BWBSmw,0.8567
BAFAun,BWBSvk,0.9372
BAFAun,BWBSwk1,0.9144
BAFAun,BWBSwk2,0.9030
BAFAun,BWBSwk3,0.9178
BAFAun,CDFmm,0.5564
BAFAun,CMAun,0.9827
BAFAun,CMAunp,0.9372
BAFAun,CMAwh,0.8690
BAFAun,CWHdm,0.6906
BAFAun,CWHds1,0.7681
BAFAun,CWHds2,0.8315
BAFAun,CWHmm1,0.7676
BAFAun,CWHmm2,0.8088
BAFAun,CWHms1,0.8523
BAFAun,CWHms2,0.8155
BAFAun,CWHun,0.8629
BAFAun,CWHvh1,0.6900
BAFAun,CWHvh2,0.7944
BAFAun,CWHvh3,0.7891
BAFAun,CWHvm1,0.7699
BAFAun,CWHvm2,0.8408
BAFAun,CWHwh1,0.7712
BAFAun,CWHwh2,0.8346
BAFAun,CWHwm,0.9193
BAFAun,CWHws1,0.8549
BAFAun,CWHws2,0.9132
BAFAun,CWHxm1,0.6494
BAFAun,CWHxm2,0.7319
BAFAun,ESSFdc1,0.9071
BAFAun,ESSFdc2,0.8910
BAFAun,ESSFdc3,0.9029
BAFAun,ESSFdcp,0.9449
BAFAun,ESSFdcw,0.9313
BAFAun,ESSFdk1,0.9123
BAFAun,ESSFdk2,0.9368
BAFAun,ESSFdkp,0.9597
BAFAun,ESSFdkw,0.9498
BAFAun,ESSFdv1,0.9046
BAFAun,ESSFdv2,0.9245
BAFAun,ESSFdvp,0.9407
BAFAun,ESSFdvw,0.9322
BAFAun,ESSFmc,0.9629
BAFAun,ESSFmcp,0.9937
BAFAun,ESSFmh,0.8766
BAFAun,ESSFmk,0.9508
BAFAun,ESSFmkp,0.9717
BAFAun,ESSFmm1,0.9611
BAFAun,ESSFmm2,0.9630
BAFAun,ESSFmmp,0.9750
BAFAun,ESSFmmw,0.9561
BAFAun,ESSFmv1,0.9207
BAFAun,ESSFmv2,0.9593
BAFAun,ESSFmv3,0.9633
BAFAun,ESSFmv4,0.9544
BAFAun,ESSFmvp,0.9860
BAFAun,ESSFmw,0.9126
BAFAun,ESSFmw1,0.8894
BAFAun,ESSFmw2,0.8974
BAFAun,ESSFmwp,0.9395
BAFAun,ESSFmww,0.9157
BAFAun,ESSFun,0.9803
BAFAun,ESSFunp,0.9929
BAFAun,ESSFvc,0.9312
BAFAun,ESSFvcp,0.9653
BAFAun,ESSFvcw,0.9537
BAFAun,ESSFwc2,0.9421
BAFAun,ESSFwc3,0.9752
BAFAun,ESSFwc4,0.9257
BAFAun,ESSFwcp,0.9762
BAFAun,ESSFwcw,0.9565
BAFAun,ESSFwh1,0.9057
BAFAun,ESSFwh2,0.8975
BAFAun,ESSFwh3,0.8937
BAFAun,ESSFwk1,0.9379
BAFAun,ESSFwk2,0.9652
BAFAun,ESSFwm,0.9487
BAFAun,ESSFwm1,0.9130
BAFAun,ESSFwm2,0.9231
BAFAun,ESSFwm3,0.9198
BAFAun,ESSFwm4,0.8989
BAFAun,ESSFwmp,0.9613
BAFAun,ESSFwmw,0.9473
BAFAun,ESSFwv,0.9672
BAFAun,ESSFwvp,0.9868
BAFAun,ESSFxc1,0.8822
BAFAun,ESSFxc2,0.9101
BAFAun,ESSFxc3,0.9146
BAFAun,ESSFxcp,0.9296
BAFAun,ESSFxcw,0.9234
BAFAun,ESSFxv1,0.9447
BAFAun,ESSFxv2,0.9393
BAFAun,ESSFxvp,0.9565
BAFAun,ESSFxvw,0.9357
BAFAun,ICHdk,0.8483
BAFAun,ICHdm,0.8430
BAFAun,ICHdw1,0.7653
BAFAun,ICHdw3,0.8241
BAFAun,ICHdw4,0.7567
BAFAun,ICHmc1,0.9119
BAFAun,ICHmc2,0.8643
BAFAun,ICHmk1,0.8279
BAFAun,ICHmk2,0.8450
BAFAun,ICHmk3,0.8656
BAFAun,ICHmk4,0.8732
BAFAun,ICHmm,0.9112
BAFAun,ICHmw1,0.8841
BAFAun,ICHmw2,0.8257
BAFAun,ICHmw3,0.8404
BAFAun,ICHmw4,0.8528
BAFAun,ICHmw5,0.8340
BAFAun,ICHvc,0.9273
BAFAun,ICHvk1,0.8967
BAFAun,ICHvk2,0.9203
BAFAun,ICHwc,0.9373
BAFAun,ICHwk1,0.8822
BAFAun,ICHwk2,0.8735
BAFAun,ICHwk3,0.9030
BAFAun,ICHwk4,0.9038
BAFAun,ICHxw,0.7006
BAFAun,IDFdc,0.8106
BAFAun,IDFdk1,0.7882
BAFAun,IDFdk2,0.7944
BAFAun,IDFdk3,0.8094
BAFAun,IDFdk4,0.8157
BAFAun,IDFdk5,0.7930
BAFAun,IDFdm1,0.7490
BAFAun,IDFdm2,0.7488
BAFAun,IDFdw,0.8371
BAFAun,IDFmw1,0.7442
BAFAun,IDFmw2,0.7576
BAFAun,IDFww,0.7801
BAFAun,IDFww1,0.7120
BAFAun,IDFxc,0.7023
BAFAun,IDFxh1,0.6860
BAFAun,IDFxh2,0.7181
BAFAun,IDFxh4,0.6671
BAFAun,IDFxk,0.7144
BAFAun,IDFxm,0.7674
BAFAun,IDFxw,0.7293
BAFAun,IMAun,0.9762
BAFAun,IMAunp,0.9334
BAFAun,MHmm1,0.8810
BAFAun,MHmm2,0.9443
BAFAun,MHmmp,0.9603
BAFAun,MHun,0.9658
BAFAun,MHunp,0.9873
BAFAun,MHwh,0.8523
BAFAun,MHwh1,0.8712
BAFAun,MHwhp,0.8867
BAFAun,MSdc1,0.8667
BAFAun,MSdc2,0.9098
BAFAun,MSdc3,0.8945
BAFAun,MSdk1,0.8526
BAFAun,MSdk2,0.8744
BAFAun,MSdm1,0.8450
BAFAun,MSdm2,0.8457
BAFAun,MSdm3,0.8481
BAFAun,MSdv,0.9049
BAFAun,MSmw1,0.8501
BAFAun,MSmw2,0.8450
BAFAun,MSun,0.9283
BAFAun,MSxk1,0.8466
BAFAun,MSxk2,0.8349
BAFAun,MSxk3,0.8726
BAFAun,MSxv,0.9076
BAFAun,PPdh2,0.6896
BAFAun,PPxh1,0.5601
BAFAun,PPxh2,0.6087
BAFAun,PPxh3,0.6545
BAFAun,SBPSdc,0.8557
BAFAun,SBPSmc,0.8694
BAFAun,SBPSmk,0.8616
BAFAun,SBPSxc,0.8525
BAFAun,SBSdh1,0.8563
BAFAun,SBSdh2,0.9277
BAFAun,SBSdk,0.8524
BAFAun,SBSdw1,0.8405
BAFAun,SBSdw2,0.8463
BAFAun,SBSdw3,0.8646
BAFAun,SBSmc1,0.8937
BAFAun,SBSmc2,0.8990
BAFAun,SBSmc3,0.8843
BAFAun,SBSmh,0.8064
BAFAun,SBSmk1,0.9066
BAFAun,SBSmk2,0.8814
BAFAun,SBSmm,0.8848
BAFAun,SBSmw,0.8626
BAFAun,SBSun,0.9446
BAFAun,SBSvk,0.9249
BAFAun,SBSwk1,0.9105
BAFAun,SBSwk2,0.9300
BAFAun,SBSwk3,0.9041
BAFAun,SWBmk,0.9586
BAFAun,SWBmks,0.9858
BAFAun,SWBun,0.9480
BAFAun,SWBuns,0.9704
BAFAun,SWBvk,0.9690
BAFAun,SWBvks,0.9763
BAFAunp,BAFAun,0.9643
BAFAunp,BAFAunp,1.0000
BAFAunp,BGxh1,0.5436
BAFAunp,BGxh2,0.6160
BAFAunp,BGxh3,0.6768
BAFAunp,BGxw1,0.7321
BAFAunp,BGxw2,0.7711
BAFAunp,BWBSdk,0.8892
BAFAunp,BWBSmk,0.8098
BAFAunp,BWBSmw,0.8608
BAFAunp,BWBSvk,0.9344
BAFAunp,BWBSwk1,0.9327
BAFAunp,BWBSwk2,0.8940
BAFAunp,BWBSwk3,0.8785
BAFAunp,CDFmm,0.6663
BAFAunp,CMAun,0.9619
BAFAunp,CMAunp,0.9783
BAFAunp,CMAwh,0.9189
BAFAunp,CWHdm,0.7931
BAFAunp,CWHds1,0.8665
BAFAunp,CWHds2,0.9115
BAFAunp,CWHmm1,0.8700
BAFAunp,CWHmm2,0.9089
BAFAunp,CWHms1,0.9381
BAFAunp,CWHms2,0.8949
BAFAunp,CWHun,0.9403
BAFAunp,CWHvh1,0.7862
BAFAunp,CWHvh2,0.8643
BAFAunp,CWHvh3,0.8648
BAFAunp,CWHvm1,0.8574
BAFAunp,CWHvm2,0.9124
BAFAunp,CWHwh1,0.8520
BAFAunp,CWHwh2,0.9040
BAFAunp,CWHwm,0.9428
BAFAunp,CWHws1,0.9155
BAFAunp,CWHws2,0.9618
BAFAunp,CWHxm1,0.7594
BAFAunp,CWHxm2,0.8390
BAFAunp,ESSFdc1,0.9725
BAFAunp,ESSFdc2,0.9658
BAFAunp,ESSFdc3,0.9588
BAFAunp,ESSFdcp,0.9926
BAFAunp,ESSFdcw,0.9870
BAFAunp,ESSFdk1,0.9690
BAFAunp,ESSFdk2,0.9731
BAFAunp,ESSFdkp,0.9819
BAFAunp,ESSFdkw,0.9806
BAFAunp,ESSFdv1,0.9758
BAFAunp,ESSFdv2,0.9870
BAFAunp,ESSFdvp,0.9922
BAFAunp,ESSFdvw,0.9909
BAFAunp,ESSFmc,0.9724
BAFAunp,ESSFmcp,0.9780
BAFAunp,ESSFmh,0.9509
BAFAunp,ESSFmk,0.9883
BAFAunp,ESSFmkp,0.9970
BAFAunp,ESSFmm1,0.9816
BAFAunp,ESSFmm2,0.9763
BAFAunp,ESSFmmp,0.9847
BAFAunp,ESSFmmw,0.9842
BAFAunp,ESSFmv1,0.9546
BAFAunp,ESSFmv2,0.9694
BAFAunp,ESSFmv3,0.9632
BAFAunp,ESSFmv4,0.9402
BAFAunp,ESSFmvp,0.9723
BAFAunp,ESSFmw,0.9825
BAFAunp,ESSFmw1,0.9715
BAFAunp,ESSFmw2,0.9738
BAFAunp,ESSFmwp,0.9956
BAFAunp,ESSFmww,0.9869
BAFAunp,ESSFun,0.9735
BAFAunp,ESSFunp,0.9768
BAFAunp,ESSFvc,0.9748
BAFAunp,ESSFvcp,0.9886
BAFAunp,ESSFvcw,0.9862
BAFAunp,ESSFwc2,0.9811
BAFAunp,ESSFwc3,0.9837
BAFAunp,ESSFwc4,0.9796
BAFAunp,ESSFwcp,0.9900
BAFAunp,ESSFwcw,0.9899
BAFAunp,ESSFwh1,0.9668
BAFAunp,ESSFwh2,0.9625
BAFAunp,ESSFwh3,0.9612
BAFAunp,ESSFwk1,0.9734
BAFAunp,ESSFwk2,0.9721
BAFAunp,ESSFwm,0.9828
BAFAunp,ESSFwm1,0.9670
BAFAunp,ESSFwm2,0.9796
BAFAunp,ESSFwm3,0.9764
BAFAunp,ESSFwm4,0.9656
BAFAunp,ESSFwmp,0.9906
BAFAunp,ESSFwmw,0.9878
BAFAunp,ESSFwv,0.9770
BAFAunp,ESSFwvp,0.9844
BAFAunp,ESSFxc1,0.9599
BAFAunp,ESSFxc2,0.9693
BAFAunp,ESSFxc3,0.9741
BAFAunp,ESSFxcp,0.9840
BAFAunp,ESSFxcw,0.9837
BAFAunp,ESSFxv1,0.9921
BAFAunp,ESSFxv2,0.9906
BAFAunp,ESSFxvp,0.9972
BAFAunp,ESSFxvw,0.9894
BAFAunp,ICHdk,0.9080
BAFAunp,ICHdm,0.9238
BAFAunp,ICHdw1,0.8594
BAFAunp,ICHdw3,0.8915
BAFAunp,ICHdw4,0.8411
BAFAunp,ICHmc1,0.9408
BAFAunp,ICHmc2,0.9097
BAFAunp,ICHmk1,0.9091
BAFAunp,ICHmk2,0.9147
BAFAunp,ICHmk3,0.9212
BAFAunp,ICHmk4,0.9356
BAFAunp,ICHmm,0.9531
BAFAunp,ICHmw1,0.9410
BAFAunp,ICHmw2,0.9079
BAFAunp,ICHmw3,0.9092
BAFAunp,ICHmw4,0.9324
BAFAunp,ICHmw5,0.9164
BAFAunp,ICHvc,0.9490
BAFAunp,ICHvk1,0.9510
BAFAunp,ICHvk2,0.9513
BAFAunp,ICHwc,0.9512
BAFAunp,ICHwk1,0.9432
BAFAunp,ICHwk2,0.9255
BAFAunp,ICHwk3,0.9419
BAFAunp,ICHwk4,0.9458
BAFAunp,ICHxw,0.7990
BAFAunp,IDFdc,0.8999
BAFAunp,IDFdk1,0.8711
BAFAunp,IDFdk2,0.8853
BAFAunp,IDFdk3,0.8734
BAFAunp,IDFdk4,0.8776
BAFAunp,IDFdk5,0.8622
BAFAunp,IDFdm1,0.8393
BAFAunp,IDFdm2,0.8319
BAFAunp,IDFdw,0.9094
BAFAunp,IDFmw1,0.8311
BAFAunp,IDFmw2,0.8359
BAFAunp,IDFww,0.8767
BAFAunp,IDFww1,0.8122
BAFAunp,IDFxc,0.7966
BAFAunp,IDFxh1,0.7811
BAFAunp,IDFxh2,0.8031
BAFAunp,IDFxh4,0.7609
BAFAunp,IDFxk,0.7913
BAFAunp,IDFxm,0.8330
BAFAunp,IDFxw,0.8019
BAFAunp,IMAun,0.9853
BAFAunp,IMAunp,0.9947
BAFAunp,MHmm1,0.9415
BAFAunp,MHmm2,0.9817
BAFAunp,MHmmp,0.9748
BAFAunp,MHun,0.9451
BAFAunp,MHunp,0.9465
BAFAunp,MHwh,0.9126
BAFAunp,MHwh1,0.9144
BAFAunp,MHwhp,0.9235
BAFAunp,MSdc1,0.9483
BAFAunp,MSdc2,0.9703
BAFAunp,MSdc3,0.9658
BAFAunp,MSdk1,0.9253
BAFAunp,MSdk2,0.9297
BAFAunp,MSdm1,0.9241
BAFAunp,MSdm2,0.9324
BAFAunp,MSdm3,0.9160
BAFAunp,MSdv,0.9720
BAFAunp,MSmw1,0.9416
BAFAunp,MSmw2,0.9325
BAFAunp,MSun,0.9847
BAFAunp,MSxk1,0.9307
BAFAunp,MSxk2,0.9041
BAFAunp,MSxk3,0.9383
BAFAunp,MSxv,0.9568
BAFAunp,PPdh2,0.7756
BAFAunp,PPxh1,0.6527
BAFAunp,PPxh2,0.6972
BAFAunp,PPxh3,0.7495
BAFAunp,SBPSdc,0.9010
BAFAunp,SBPSmc,0.9202
BAFAunp,SBPSmk,0.9118
BAFAunp,SBPSxc,0.9107
BAFAunp,SBSdh1,0.9089
BAFAunp,SBSdh2,0.9576
BAFAunp,SBSdk,0.8974
BAFAunp,SBSdw1,0.8968
BAFAunp,SBSdw2,0.8975
BAFAunp,SBSdw3,0.9038
BAFAunp,SBSmc1,0.9451
BAFAunp,SBSmc2,0.9336
BAFAunp,SBSmc3,0.9270
BAFAunp,SBSmh,0.8626
BAFAunp,SBSmk1,0.9338
BAFAunp,SBSmk2,0.8952
BAFAunp,SBSmm,0.9404
BAFAunp,SBSmw,0.9100
BAFAunp,SBSun,0.9444
BAFAunp,SBSvk,0.9514
BAFAunp,SBSwk1,0.9441
BAFAunp,SBSwk2,0.9420
BAFAunp,SBSwk3,0.9288
BAFAunp,SWBmk,0.9310
BAFAunp,SWBmks,0.9557
BAFAunp,SWBun,0.9137
BAFAunp,SWBuns,0.9281
BAFAunp,SWBvk,0.9384
BAFAunp,SWBvks,0.9299
BGxh1,BAFAun,0.4566
BGxh1,BAFAunp,0.5436
BGxh1,BGxh1,1.0000
BGxh1,BGxh2,0.9861
BGxh1,BGxh3,0.9651
BGxh1,BGxw1,0.9414
BGxh1,BGxw2,0.9140
BGxh1,BWBSdk,0.6622
BGxh1,BWBSmk,0.6454
BGxh1,BWBSmw,0.7292
BGxh1,BWBSvk,0.5565
BGxh1,BWBSwk1,0.6891
BGxh1,BWBSwk2,0.6761
BGxh1,BWBSwk3,0.6051
BGxh1,CDFmm,0.8602
BGxh1,CMAun,0.4150
BGxh1,CMAunp,0.4784
BGxh1,CMAwh,0.4542
BGxh1,CWHdm,0.7294
BGxh1,CWHds1,0.7406
BGxh1,CWHds2,0.7476
BGxh1,CWHmm1,0.6657
BGxh1,CWHmm2,0.6334
BGxh1,CWHms1,0.6573
BGxh1,CWHms2,0.6487
BGxh1,CWHun,0.7385
BGxh1,CWHvh1,0.6307
BGxh1,CWHvh2,0.5682
BGxh1,CWHvh3,0.5906
BGxh1,CWHvm1,0.6142
BGxh1,CWHvm2,0.5575
BGxh1,CWHwh1,0.6576
BGxh1,CWHwh2,0.5581
BGxh1,CWHwm,0.5838
BGxh1,CWHws1,0.6835
BGxh1,CWHws2,0.6221
BGxh1,CWHxm1,0.7975
BGxh1,CWHxm2,0.7136
BGxh1,ESSFdc1,0.6594
BGxh1,ESSFdc2,0.6924
BGxh1,ESSFdc3,0.7059
BGxh1,ESSFdcp,0.5929
BGxh1,ESSFdcw,0.6149
BGxh1,ESSFdk1,0.6425
BGxh1,ESSFdk2,0.6158
BGxh1,ESSFdkp,0.5315
BGxh1,ESSFdkw,0.5663
BGxh1,ESSFdv1,0.6637
BGxh1,ESSFdv2,0.6333
BGxh1,ESSFdvp,0.5648
BGxh1,ESSFdvw,0.6017
BGxh1,ESSFmc,0.6163
BGxh1,ESSFmcp,0.5196
BGxh1,ESSFmh,0.7053
BGxh1,ESSFmk,0.6094
BGxh1,ESSFmkp,0.5415
BGxh1,ESSFmm1,0.5820
BGxh1,ESSFmm2,0.5818
BGxh1,ESSFmmp,0.5298
BGxh1,ESSFmmw,0.5828
BGxh1,ESSFmv1,0.6955
BGxh1,ESSFmv2,0.6048
BGxh1,ESSFmv3,0.6101
BGxh1,ESSFmv4,0.6141
BGxh1,ESSFmvp,0.5500
BGxh1,ESSFmw,0.6367
BGxh1,ESSFmw1,0.6539
BGxh1,ESSFmw2,0.6719
BGxh1,ESSFmwp,0.5719
BGxh1,ESSFmww,0.6216
BGxh1,ESSFun,0.5355
BGxh1,ESSFunp,0.4887
BGxh1,ESSFvc,0.5889
BGxh1,ESSFvcp,0.5075
BGxh1,ESSFvcw,0.5428
BGxh1,ESSFwc2,0.6002
BGxh1,ESSFwc3,0.5535
BGxh1,ESSFwc4,0.6051
BGxh1,ESSFwcp,0.5220
BGxh1,ESSFwcw,0.5556
BGxh1,ESSFwh1,0.6390
BGxh1,ESSFwh2,0.6649
BGxh1,ESSFwh3,0.6222
BGxh1,ESSFwk1,0.6336
BGxh1,ESSFwk2,0.5781
BGxh1,ESSFwm,0.5925
BGxh1,ESSFwm1,0.6360
BGxh1,ESSFwm2,0.6233
BGxh1,ESSFwm3,0.5770
BGxh1,ESSFwm4,0.6624
BGxh1,ESSFwmp,0.5299
BGxh1,ESSFwmw,0.5678
BGxh1,ESSFwv,0.6036
BGxh1,ESSFwvp,0.5459
BGxh1,ESSFxc1,0.6974
BGxh1,ESSFxc2,0.6820
BGxh1,ESSFxc3,0.6679
BGxh1,ESSFxcp,0.6144
BGxh1,ESSFxcw,0.6301
BGxh1,ESSFxv1,0.6141
BGxh1,ESSFxv2,0.6077
BGxh1,ESSFxvp,0.5516
BGxh1,ESSFxvw,0.6062
BGxh1,ICHdk,0.7809
BGxh1,ICHdm,0.7484
BGxh1,ICHdw1,0.8105
BGxh1,ICHdw3,0.7834
BGxh1,ICHdw4,0.8404
BGxh1,ICHmc1,0.6905
BGxh1,ICHmc2,0.7553
BGxh1,ICHmk1,0.7836
BGxh1,ICHmk2,0.7805
BGxh1,ICHmk3,0.7560
BGxh1,ICHmk4,0.7239
BGxh1,ICHmm,0.6901
BGxh1,ICHmw1,0.7172
BGxh1,ICHmw2,0.7453
BGxh1,ICHmw3,0.7459
BGxh1,ICHmw4,0.6856
BGxh1,ICHmw5,0.7579
BGxh1,ICHvc,0.6608
BGxh1,ICHvk1,0.6512
BGxh1,ICHvk2,0.6411
BGxh1,ICHwc,0.6285
BGxh1,ICHwk1,0.6853
BGxh1,ICHwk2,0.7330
BGxh1,ICHwk3,0.6843
BGxh1,ICHwk4,0.6858
BGxh1,ICHxw,0.8739
BGxh1,IDFdc,0.8009
BGxh1,IDFdk1,0.8385
BGxh1,IDFdk2,0.8234
BGxh1,IDFdk3,0.8290
BGxh1,IDFdk4,0.8179
BGxh1,IDFdk5,0.8327
BGxh1,IDFdm1,0.8702
BGxh1,IDFdm2,0.8661
BGxh1,IDFdw,0.7874
BGxh1,IDFmw1,0.8672
BGxh1,IDFmw2,0.8639
BGxh1,IDFww,0.7983
BGxh1,IDFww1,0.8833
BGxh1,IDFxc,0.9021
BGxh1,IDFxh1,0.9189
BGxh1,IDFxh2,0.9016
BGxh1,IDFxh4,0.9276
BGxh1,IDFxk,0.8990
BGxh1,IDFxm,0.8658
BGxh1,IDFxw,0.8950
BGxh1,IMAun,0.4796
BGxh1,IMAunp,0.5707
BGxh1,MHmm1,0.5275
BGxh1,MHmm2,0.5573
BGxh1,MHmmp,0.4894
BGxh1,MHun,0.5622
BGxh1,MHunp,0.4461
BGxh1,MHwh,0.5047
BGxh1,MHwh1,0.4874
BGxh1,MHwhp,0.4651
BGxh1,MSdc1,0.7290
BGxh1,MSdc2,0.6863
BGxh1,MSdc3,0.6961
BGxh1,MSdk1,0.7479
BGxh1,MSdk2,0.7362
BGxh1,MSdm1,0.7665
BGxh1,MSdm2,0.7565
BGxh1,MSdm3,0.7819
BGxh1,MSdv,0.6710
BGxh1,MSmw1,0.7202
BGxh1,MSmw2,0.7545
BGxh1,MSun,0.6333
BGxh1,MSxk1,0.7603
BGxh1,MSxk2,0.7921
BGxh1,MSxk3,0.7421
BGxh1,MSxv,0.7037
BGxh1,PPdh2,0.9152
BGxh1,PPxh1,0.9832
BGxh1,PPxh2,0.9628
BGxh1,PPxh3,0.9306
BGxh1,SBPSdc,0.7785
BGxh1,SBPSmc,0.7631
BGxh1,SBPSmk,0.7727
BGxh1,SBPSxc,0.7769
BGxh1,SBSdh1,0.7723
BGxh1,SBSdh2,0.6685
BGxh1,SBSdk,0.7840
BGxh1,SBSdw1,0.7919
BGxh1,SBSdw2,0.7889
BGxh1,SBSdw3,0.7634
BGxh1,SBSmc1,0.7244
BGxh1,SBSmc2,0.7265
BGxh1,SBSmc3,0.7472
BGxh1,SBSmh,0.8188
BGxh1,SBSmk1,0.7023
BGxh1,SBSmk2,0.7237
BGxh1,SBSmm,0.7362
BGxh1,SBSmw,0.7639
BGxh1,SBSun,0.6080
BGxh1,SBSvk,0.6402
BGxh1,SBSwk1,0.6833
BGxh1,SBSwk2,0.6590
BGxh1,SBSwk3,0.7146
BGxh1,SWBmk,0.5909
BGxh1,SWBmks,0.5368
BGxh1,SWBun,0.5844
BGxh1,SWBuns,0.5408
BGxh1,SWBvk,0.4805
BGxh1,SWBvks,0.4172
BGxh2,BAFAun,0.5338
BGxh2,BAFAunp,0.6160
BGxh2,BGxh1,0.9861
BGxh2,BGxh2,1.0000
BGxh2,BGxh3,0.9929
BGxh2,BGxw1,0.9784
BGxh2,BGxw2,0.9601
BGxh2,BWBSdk,0.7486
BGxh2,BWBSmk,0.7289
BGxh2,BWBSmw,0.8056
BGxh2,BWBSvk,0.6269
BGxh2,BWBSwk1,0.7639
BGxh2,BWBSwk2,0.7547
BGxh2,BWBSwk3,0.6876
BGxh2,CDFmm,0.8438
BGxh2,CMAun,0.4846
BGxh2,CMAunp,0.5419
BGxh2,CMAwh,0.5070
BGxh2,CWHdm,0.7469
BGxh2,CWHds1,0.7775
BGxh2,CWHds2,0.8013
BGxh2,CWHmm1,0.7005
BGxh2,CWHmm2,0.6771
BGxh2,CWHms1,0.7105
BGxh2,CWHms2,0.6933
BGxh2,CWHun,0.8057
BGxh2,CWHvh1,0.6493
BGxh2,CWHvh2,0.6088
BGxh2,CWHvh3,0.6286
BGxh2,CWHvm1,0.6501
BGxh2,CWHvm2,0.6069
BGxh2,CWHwh1,0.6907
BGxh2,CWHwh2,0.6044
BGxh2,CWHwm,0.6499
BGxh2,CWHws1,0.7398
BGxh2,CWHws2,0.6866
BGxh2,CWHxm1,0.8039
BGxh2,CWHxm2,0.7404
BGxh2,ESSFdc1,0.7266
BGxh2,ESSFdc2,0.7590
BGxh2,ESSFdc3,0.7758
BGxh2,ESSFdcp,0.6648
BGxh2,ESSFdcw,0.6850
BGxh2,ESSFdk1,0.7114
BGxh2,ESSFdk2,0.6886
BGxh2,ESSFdkp,0.6040
BGxh2,ESSFdkw,0.6386
BGxh2,ESSFdv1,0.7331
BGxh2,ESSFdv2,0.7040
BGxh2,ESSFdvp,0.6366
BGxh2,ESSFdvw,0.6730
BGxh2,ESSFmc,0.6965
BGxh2,ESSFmcp,0.5990
BGxh2,ESSFmh,0.7685
BGxh2,ESSFmk,0.6826
BGxh2,ESSFmkp,0.6145
BGxh2,ESSFmm1,0.6558
BGxh2,ESSFmm2,0.6576
BGxh2,ESSFmmp,0.6035
BGxh2,ESSFmmw,0.6567
BGxh2,ESSFmv1,0.7720
BGxh2,ESSFmv2,0.6812
BGxh2,ESSFmv3,0.6923
BGxh2,ESSFmv4,0.6972
BGxh2,ESSFmvp,0.6310
BGxh2,ESSFmw,0.7033
BGxh2,ESSFmw1,0.7171
BGxh2,ESSFmw2,0.7385
BGxh2,ESSFmwp,0.6420
BGxh2,ESSFmww,0.6890
BGxh2,ESSFun,0.6126
BGxh2,ESSFunp,0.5647
BGxh2,ESSFvc,0.6581
BGxh2,ESSFvcp,0.5788
BGxh2,ESSFvcw,0.6136
BGxh2,ESSFwc2,0.6714
BGxh2,ESSFwc3,0.6291
BGxh2,ESSFwc4,0.6733
BGxh2,ESSFwcp,0.5955
BGxh2,ESSFwcw,0.6271
BGxh2,ESSFwh1,0.7049
BGxh2,ESSFwh2,0.7312
BGxh2,ESSFwh3,0.6853
BGxh2,ESSFwk1,0.7045
BGxh2,ESSFwk2,0.6546
BGxh2,ESSFwm,0.6667
BGxh2,ESSFwm1,0.7044
BGxh2,ESSFwm2,0.6926
BGxh2,ESSFwm3,0.6433
BGxh2,ESSFwm4,0.7290
BGxh2,ESSFwmp,0.6025
BGxh2,ESSFwmw,0.6393
BGxh2,ESSFwv,0.6807
BGxh2,ESSFwvp,0.6234
BGxh2,ESSFxc1,0.7645
BGxh2,ESSFxc2,0.7519
BGxh2,ESSFxc3,0.7403
BGxh2,ESSFxcp,0.6870
BGxh2,ESSFxcw,0.7016
BGxh2,ESSFxv1,0.6876
BGxh2,ESSFxv2,0.6814
BGxh2,ESSFxvp,0.6242
BGxh2,ESSFxvw,0.6795
BGxh2,ICHdk,0.8433
BGxh2,ICHdm,0.8082
BGxh2,ICHdw1,0.8534
BGxh2,ICHdw3,0.8407
BGxh2,ICHdw4,0.8836
BGxh2,ICHmc1,0.7615
BGxh2,ICHmc2,0.8203
BGxh2,ICHmk1,0.8408
BGxh2,ICHmk2,0.8425
BGxh2,ICHmk3,0.8199
BGxh2,ICHmk4,0.7902
BGxh2,ICHmm,0.7617
BGxh2,ICHmw1,0.7876
BGxh2,ICHmw2,0.7995
BGxh2,ICHmw3,0.8043
BGxh2,ICHmw4,0.7430
BGxh2,ICHmw5,0.8147
BGxh2,ICHvc,0.7341
BGxh2,ICHvk1,0.7173
BGxh2,ICHvk2,0.7111
BGxh2,ICHwc,0.7036
BGxh2,ICHwk1,0.7499
BGxh2,ICHwk2,0.7967
BGxh2,ICHwk3,0.7522
BGxh2,ICHwk4,0.7533
BGxh2,ICHxw,0.9040
BGxh2,IDFdc,0.8595
BGxh2,IDFdk1,0.8967
BGxh2,IDFdk2,0.8787
BGxh2,IDFdk3,0.8904
BGxh2,IDFdk4,0.8844
BGxh2,IDFdk5,0.8924
BGxh2,IDFdm1,0.9170
BGxh2,IDFdm2,0.9141
BGxh2,IDFdw,0.8540
BGxh2,IDFmw1,0.9096
BGxh2,IDFmw2,0.9118
BGxh2,IDFww,0.8465
BGxh2,IDFww1,0.9237
BGxh2,IDFxc,0.9444
BGxh2,IDFxh1,0.9534
BGxh2,IDFxh2,0.9487
