BECvarfut_plantation,BECvar_seed,HTp_pred
CWHvh1,ESSFwm4,0.0000
CWHvh1,ESSFwmp,0.0000
CWHvh1,ESSFwmw,0.0000
CWHvh1,ESSFwv,0.0000
CWHvh1,ESSFwvp,0.0000
CWHvh1,ESSFxc1,0.0000
CWHvh1,ESSFxc2,0.0000
CWHvh1,ESSFxc3,0.0000
CWHvh1,ESSFxcp,0.0000
CWHvh1,ESSFxcw,0.0000
CWHvh1,ESSFxv1,0.0000
CWHvh1,ESSFxv2,0.0000
CWHvh1,ESSFxvp,0.0000
CWHvh1,ESSFxvw,0.0000
CWHvh1,ICHdk,0.0000
CWHvh1,ICHdm,0.0000
CWHvh1,ICHdw1,0.0000
CWHvh1,ICHdw3,0.0000
CWHvh1,ICHdw4,0.0000
CWHvh1,ICHmc1,0.0000
CWHvh1,ICHmc2,0.0000
CWHvh1,ICHmk1,0.0000
CWHvh1,ICHmk2,0.0000
CWHvh1,ICHmk3,0.0000
CWHvh1,ICHmk4,0.0000
CWHvh1,ICHmm,0.0000
CWHvh1,ICHmw1,0.0000
CWHvh1,ICHmw2,0.0000
CWHvh1,ICHmw3,0.0000
CWHvh1,ICHmw4,0.0000
CWHvh1,ICHmw5,0.0000
CWHvh1,ICHvc,0.0000
CWHvh1,ICHvk1,0.0000
CWHvh1,ICHvk2,0.0000
CWHvh1,ICHwc,0.0000
CWHvh1,ICHwk1,0.0000
CWHvh1,ICHwk2,0.0000
CWHvh1,ICHwk3,0.0000
CWHvh1,ICHwk4,0.0000
CWHvh1,ICHxw,0.0000
CWHvh1,IDFdc,0.0000
CWHvh1,IDFdk1,0.0000
CWHvh1,IDFdk2,0.0000
CWHvh1,IDFdk3,0.0000
CWHvh1,IDFdk4,0.0000
CWHvh1,IDFdk5,0.0000
CWHvh1,IDFdm1,0.0000
CWHvh1,IDFdm2,0.0000
CWHvh1,IDFdw,0.0000
CWHvh1,IDFmw1,0.0000
CWHvh1,IDFmw2,0.0000
CWHvh1,IDFww,0.0000
CWHvh1,IDFww1,0.0000
CWHvh1,IDFxc,0.0000
CWHvh1,IDFxh1,0.0000
CWHvh1,IDFxh2,0.0000
CWHvh1,IDFxh4,0.0000
CWHvh1,IDFxk,0.0000
CWHvh1,IDFxm,0.0000
CWHvh1,IDFxw,0.0000
CWHvh1,IMAun,0.0000
CWHvh1,IMAunp,0.0000
CWHvh1,MHmm1,0.9191
CWHvh1,MHmm2,0.0000
CWHvh1,MHmmp,0.0000
CWHvh1,MHun,0.0000
CWHvh1,MHunp,0.0000
CWHvh1,MHwh,0.9336
CWHvh1,MHwh1,0.9140
CWHvh1,MHwhp,0.8996
CWHvh1,MSdc1,0.0000
CWHvh1,MSdc2,0.0000
CWHvh1,MSdc3,0.0000
CWHvh1,MSdk1,0.0000
CWHvh1,MSdk2,0.0000
CWHvh1,MSdm1,0.0000
CWHvh1,MSdm2,0.0000
CWHvh1,MSdm3,0.0000
CWHvh1,MSdv,0.0000
CWHvh1,MSmw1,0.0000
CWHvh1,MSmw2,0.0000
CWHvh1,MSun,0.0000
CWHvh1,MSxk1,0.0000
CWHvh1,MSxk2,0.0000
CWHvh1,MSxk3,0.0000
CWHvh1,MSxv,0.0000
CWHvh1,PPdh2,0.0000
CWHvh1,PPxh1,0.0000
CWHvh1,PPxh2,0.0000
CWHvh1,PPxh3,0.0000
CWHvh1,SBPSdc,0.0000
CWHvh1,SBPSmc,0.0000
CWHvh1,SBPSmk,0.0000
CWHvh1,SBPSxc,0.0000
CWHvh1,SBSdh1,0.0000
CWHvh1,SBSdh2,0.0000
CWHvh1,SBSdk,0.0000
CWHvh1,SBSdw1,0.0000
CWHvh1,SBSdw2,0.0000
CWHvh1,SBSdw3,0.0000
CWHvh1,SBSmc1,0.0000
CWHvh1,SBSmc2,0.0000
CWHvh1,SBSmc3,0.0000
CWHvh1,SBSmh,0.0000
CWHvh1,SBSmk1,0.0000
CWHvh1,SBSmk2,0.0000
CWHvh1,SBSmm,0.0000
CWHvh1,SBSmw,0.0000
CWHvh1,SBSun,0.0000
CWHvh1,SBSvk,0.0000
CWHvh1,SBSwk1,0.0000
CWHvh1,SBSwk2,0.0000
CWHvh1,SBSwk3,0.0000
CWHvh1,SWBmk,0.0000
CWHvh1,SWBmks,0.0000
CWHvh1,SWBun,0.0000
CWHvh1,SWBuns,0.0000
CWHvh1,SWBvk,0.0000
CWHvh1,SWBvks,0.0000
CWHvh2,BAFAun,0.0000
CWHvh2,BAFAunp,0.0000
CWHvh2,BGxh1,0.0000
CWHvh2,BGxh2,0.0000
CWHvh2,BGxh3,0.0000
CWHvh2,BGxw1,0.0000
CWHvh2,BGxw2,0.0000
CWHvh2,BWBSdk,0.0000
CWHvh2,BWBSmk,0.0000
CWHvh2,BWBSmw,0.0000
CWHvh2,BWBSvk,0.0000
CWHvh2,BWBSwk1,0.0000
CWHvh2,BWBSwk2,0.0000
CWHvh2,BWBSwk3,0.0000
CWHvh2,CDFmm,0.8982
CWHvh2,CMAun,0.0000
CWHvh2,CMAunp,0.0000
CWHvh2,CMAwh,0.9484
CWHvh2,CWHdm,0.9815
CWHvh2,CWHds1,0.0000
CWHvh2,CWHds2,0.0000
CWHvh2,CWHmm1,0.9831
CWHvh2,CWHmm2,0.9721
CWHvh2,CWHms1,0.0000
CWHvh2,CWHms2,0.0000
CWHvh2,CWHun,0.0000
CWHvh2,CWHvh1,0.9909
CWHvh2,CWHvh2,0.9941
CWHvh2,CWHvh3,0.9933
CWHvh2,CWHvm1,0.9941
CWHvh2,CWHvm2,0.9768
CWHvh2,CWHwh1,0.9897
CWHvh2,CWHwh2,0.9821
CWHvh2,CWHwm,0.9446
CWHvh2,CWHws1,0.0000
CWHvh2,CWHws2,0.0000
CWHvh2,CWHxm1,0.9555
CWHvh2,CWHxm2,0.9800
CWHvh2,ESSFdc1,0.0000
CWHvh2,ESSFdc2,0.0000
CWHvh2,ESSFdc3,0.0000
CWHvh2,ESSFdcp,0.0000
CWHvh2,ESSFdcw,0.0000
CWHvh2,ESSFdk1,0.0000
CWHvh2,ESSFdk2,0.0000
CWHvh2,ESSFdkp,0.0000
CWHvh2,ESSFdkw,0.0000
CWHvh2,ESSFdv1,0.0000
CWHvh2,ESSFdv2,0.0000
CWHvh2,ESSFdvp,0.0000
CWHvh2,ESSFdvw,0.0000
CWHvh2,ESSFmc,0.0000
CWHvh2,ESSFmcp,0.0000
CWHvh2,ESSFmh,0.0000
CWHvh2,ESSFmk,0.0000
CWHvh2,ESSFmkp,0.0000
CWHvh2,ESSFmm1,0.0000
CWHvh2,ESSFmm2,0.0000
CWHvh2,ESSFmmp,0.0000
CWHvh2,ESSFmmw,0.0000
CWHvh2,ESSFmv1,0.0000
CWHvh2,ESSFmv2,0.0000
CWHvh2,ESSFmv3,0.0000
CWHvh2,ESSFmv4,0.0000
CWHvh2,ESSFmvp,0.0000
CWHvh2,ESSFmw,0.0000
CWHvh2,ESSFmw1,0.0000
CWHvh2,ESSFmw2,0.0000
CWHvh2,ESSFmwp,0.0000
CWHvh2,ESSFmww,0.0000
CWHvh2,ESSFun,0.0000
CWHvh2,ESSFunp,0.0000
CWHvh2,ESSFvc,0.0000
CWHvh2,ESSFvcp,0.0000
CWHvh2,ESSFvcw,0.0000
CWHvh2,ESSFwc2,0.0000
CWHvh2,ESSFwc3,0.0000
CWHvh2,ESSFwc4,0.0000
CWHvh2,ESSFwcp,0.0000
CWHvh2,ESSFwcw,0.0000
CWHvh2,ESSFwh1,0.0000
CWHvh2,ESSFwh2,0.0000
CWHvh2,ESSFwh3,0.0000
CWHvh2,ESSFwk1,0.0000
CWHvh2,ESSFwk2,0.0000
CWHvh2,ESSFwm,0.0000
CWHvh2,ESSFwm1,0.0000
CWHvh2,ESSFwm2,0.0000
CWHvh2,ESSFwm3,0.0000
CWHvh2,ESSFwm4,0.0000
CWHvh2,ESSFwmp,0.0000
CWHvh2,ESSFwmw,0.0000
CWHvh2,ESSFwv,0.0000
CWHvh2,ESSFwvp,0.0000
CWHvh2,ESSFxc1,0.0000
CWHvh2,ESSFxc2,0.0000
CWHvh2,ESSFxc3,0.0000
CWHvh2,ESSFxcp,0.0000
CWHvh2,ESSFxcw,0.0000
CWHvh2,ESSFxv1,0.0000
CWHvh2,ESSFxv2,0.0000
CWHvh2,ESSFxvp,0.0000
CWHvh2,ESSFxvw,0.0000
CWHvh2,ICHdk,0.0000
CWHvh2,ICHdm,0.0000
CWHvh2,ICHdw1,0.0000
CWHvh2,ICHdw3,0.0000
CWHvh2,ICHdw4,0.0000
CWHvh2,ICHmc1,0.0000
CWHvh2,ICHmc2,0.0000
CWHvh2,ICHmk1,0.0000
CWHvh2,ICHmk2,0.0000
CWHvh2,ICHmk3,0.0000
CWHvh2,ICHmk4,0.0000
CWHvh2,ICHmm,0.0000
CWHvh2,ICHmw1,0.0000
CWHvh2,ICHmw2,0.0000
CWHvh2,ICHmw3,0.0000
CWHvh2,ICHmw4,0.0000
CWHvh2,ICHmw5,0.0000
CWHvh2,ICHvc,0.0000
CWHvh2,ICHvk1,0.0000
CWHvh2,ICHvk2,0.0000
CWHvh2,ICHwc,0.0000
CWHvh2,ICHwk1,0.0000
CWHvh2,ICHwk2,0.0000
CWHvh2,ICHwk3,0.0000
CWHvh2,ICHwk4,0.0000
CWHvh2,ICHxw,0.0000
CWHvh2,IDFdc,0.0000
CWHvh2,IDFdk1,0.0000
CWHvh2,IDFdk2,0.0000
CWHvh2,IDFdk3,0.0000
CWHvh2,IDFdk4,0.0000
CWHvh2,IDFdk5,0.0000
CWHvh2,IDFdm1,0.0000
CWHvh2,IDFdm2,0.0000
CWHvh2,IDFdw,0.0000
CWHvh2,IDFmw1,0.0000
CWHvh2,IDFmw2,0.0000
CWHvh2,IDFww,0.0000
CWHvh2,IDFww1,0.0000
CWHvh2,IDFxc,0.0000
CWHvh2,IDFxh1,0.0000
CWHvh2,IDFxh2,0.0000
CWHvh2,IDFxh4,0.0000
CWHvh2,IDFxk,0.0000
CWHvh2,IDFxm,0.0000
CWHvh2,IDFxw,0.0000
CWHvh2,IMAun,0.0000
CWHvh2,IMAunp,0.0000
CWHvh2,MHmm1,0.9583
CWHvh2,MHmm2,0.0000
CWHvh2,MHmmp,0.0000
CWHvh2,MHun,0.0000
CWHvh2,MHunp,0.0000
CWHvh2,MHwh,0.9695
CWHvh2,MHwh1,0.9600
CWHvh2,MHwhp,0.9478
CWHvh2,MSdc1,0.0000
CWHvh2,MSdc2,0.0000
CWHvh2,MSdc3,0.0000
CWHvh2,MSdk1,0.0000
CWHvh2,MSdk2,0.0000
CWHvh2,MSdm1,0.0000
CWHvh2,MSdm2,0.0000
CWHvh2,MSdm3,0.0000
CWHvh2,MSdv,0.0000
CWHvh2,MSmw1,0.0000
CWHvh2,MSmw2,0.0000
CWHvh2,MSun,0.0000
CWHvh2,MSxk1,0.0000
CWHvh2,MSxk2,0.0000
CWHvh2,MSxk3,0.0000
CWHvh2,MSxv,0.0000
CWHvh2,PPdh2,0.0000
CWHvh2,PPxh1,0.0000
CWHvh2,PPxh2,0.0000
CWHvh2,PPxh3,0.0000
CWHvh2,SBPSdc,0.0000
CWHvh2,SBPSmc,0.0000
CWHvh2,SBPSmk,0.0000
CWHvh2,SBPSxc,0.0000
CWHvh2,SBSdh1,0.0000
CWHvh2,SBSdh2,0.0000
CWHvh2,SBSdk,0.0000
CWHvh2,SBSdw1,0.0000
CWHvh2,SBSdw2,0.0000
CWHvh2,SBSdw3,0.0000
CWHvh2,SBSmc1,0.0000
CWHvh2,SBSmc2,0.0000
CWHvh2,SBSmc3,0.0000
CWHvh2,SBSmh,0.0000
CWHvh2,SBSmk1,0.0000
CWHvh2,SBSmk2,0.0000
CWHvh2,SBSmm,0.0000
CWHvh2,SBSmw,0.0000
CWHvh2,SBSun,0.0000
CWHvh2,SBSvk,0.0000
CWHvh2,SBSwk1,0.0000
CWHvh2,SBSwk2,0.0000
CWHvh2,SBSwk3,0.0000
CWHvh2,SWBmk,0.0000
CWHvh2,SWBmks,0.0000
CWHvh2,SWBun,0.0000
CWHvh2,SWBuns,0.0000
CWHvh2,SWBvk,0.0000
CWHvh2,SWBvks,0.0000
CWHvh3,BAFAun,0.0000
CWHvh3,BAFAunp,0.0000
CWHvh3,BGxh1,0.0000
CWHvh3,BGxh2,0.0000
CWHvh3,BGxh3,0.0000
CWHvh3,BGxw1,0.0000
CWHvh3,BGxw2,0.0000
CWHvh3,BWBSdk,0.0000
CWHvh3,BWBSmk,0.0000
CWHvh3,BWBSmw,0.0000
CWHvh3,BWBSvk,0.0000
CWHvh3,BWBSwk1,0.0000
CWHvh3,BWBSwk2,0.0000
CWHvh3,BWBSwk3,0.0000
CWHvh3,CDFmm,0.9186
CWHvh3,CMAun,0.0000
CWHvh3,CMAunp,0.0000
CWHvh3,CMAwh,0.9518
CWHvh3,CWHdm,0.9847
CWHvh3,CWHds1,0.0000
CWHvh3,CWHds2,0.0000
CWHvh3,CWHmm1,0.9850
CWHvh3,CWHmm2,0.9752
CWHvh3,CWHms1,0.0000
CWHvh3,CWHms2,0.0000
CWHvh3,CWHun,0.0000
CWHvh3,CWHvh1,0.9955
CWHvh3,CWHvh2,0.9930
CWHvh3,CWHvh3,0.9961
CWHvh3,CWHvm1,0.9930
CWHvh3,CWHvm2,0.9755
CWHvh3,CWHwh1,0.9958
CWHvh3,CWHwh2,0.9854
CWHvh3,CWHwm,0.9465
CWHvh3,CWHws1,0.0000
CWHvh3,CWHws2,0.0000
CWHvh3,CWHxm1,0.9655
CWHvh3,CWHxm2,0.9839
CWHvh3,ESSFdc1,0.0000
CWHvh3,ESSFdc2,0.0000
CWHvh3,ESSFdc3,0.0000
CWHvh3,ESSFdcp,0.0000
CWHvh3,ESSFdcw,0.0000
CWHvh3,ESSFdk1,0.0000
CWHvh3,ESSFdk2,0.0000
CWHvh3,ESSFdkp,0.0000
CWHvh3,ESSFdkw,0.0000
CWHvh3,ESSFdv1,0.0000
CWHvh3,ESSFdv2,0.0000
CWHvh3,ESSFdvp,0.0000
CWHvh3,ESSFdvw,0.0000
CWHvh3,ESSFmc,0.0000
CWHvh3,ESSFmcp,0.0000
CWHvh3,ESSFmh,0.0000
CWHvh3,ESSFmk,0.0000
CWHvh3,ESSFmkp,0.0000
CWHvh3,ESSFmm1,0.0000
CWHvh3,ESSFmm2,0.0000
CWHvh3,ESSFmmp,0.0000
CWHvh3,ESSFmmw,0.0000
CWHvh3,ESSFmv1,0.0000
CWHvh3,ESSFmv2,0.0000
CWHvh3,ESSFmv3,0.0000
CWHvh3,ESSFmv4,0.0000
CWHvh3,ESSFmvp,0.0000
CWHvh3,ESSFmw,0.0000
CWHvh3,ESSFmw1,0.0000
CWHvh3,ESSFmw2,0.0000
CWHvh3,ESSFmwp,0.0000
CWHvh3,ESSFmww,0.0000
CWHvh3,ESSFun,0.0000
CWHvh3,ESSFunp,0.0000
CWHvh3,ESSFvc,0.0000
CWHvh3,ESSFvcp,0.0000
CWHvh3,ESSFvcw,0.0000
CWHvh3,ESSFwc2,0.0000
CWHvh3,ESSFwc3,0.0000
CWHvh3,ESSFwc4,0.0000
CWHvh3,ESSFwcp,0.0000
CWHvh3,ESSFwcw,0.0000
CWHvh3,ESSFwh1,0.0000
CWHvh3,ESSFwh2,0.0000
CWHvh3,ESSFwh3,0.0000
CWHvh3,ESSFwk1,0.0000
CWHvh3,ESSFwk2,0.0000
CWHvh3,ESSFwm,0.0000
CWHvh3,ESSFwm1,0.0000
CWHvh3,ESSFwm2,0.0000
CWHvh3,ESSFwm3,0.0000
CWHvh3,ESSFwm4,0.0000
CWHvh3,ESSFwmp,0.0000
CWHvh3,ESSFwmw,0.0000
CWHvh3,ESSFwv,0.0000
CWHvh3,ESSFwvp,0.0000
CWHvh3,ESSFxc1,0.0000
CWHvh3,ESSFxc2,0.0000
CWHvh3,ESSFxc3,0.0000
CWHvh3,ESSFxcp,0.0000
CWHvh3,ESSFxcw,0.0000
CWHvh3,ESSFxv1,0.0000
CWHvh3,ESSFxv2,0.0000
CWHvh3,ESSFxvp,0.0000
CWHvh3,ESSFxvw,0.0000
CWHvh3,ICHdk,0.0000
CWHvh3,ICHdm,0.0000
CWHvh3,ICHdw1,0.0000
CWHvh3,ICHdw3,0.0000
CWHvh3,ICHdw4,0.0000
CWHvh3,ICHmc1,0.0000
CWHvh3,ICHmc2,0.0000
CWHvh3,ICHmk1,0.0000
CWHvh3,ICHmk2,0.0000
CWHvh3,ICHmk3,0.0000
CWHvh3,ICHmk4,0.0000
CWHvh3,ICHmm,0.0000
CWHvh3,ICHmw1,0.0000
CWHvh3,ICHmw2,0.0000
CWHvh3,ICHmw3,0.0000
CWHvh3,ICHmw4,0.0000
CWHvh3,ICHmw5,0.0000
CWHvh3,ICHvc,0.0000
CWHvh3,ICHvk1,0.0000
CWHvh3,ICHvk2,0.0000
CWHvh3,ICHwc,0.0000
CWHvh3,ICHwk1,0.0000
CWHvh3,ICHwk2,0.0000
CWHvh3,ICHwk3,0.0000
CWHvh3,ICHwk4,0.0000
CWHvh3,ICHxw,0.0000
CWHvh3,IDFdc,0.0000
CWHvh3,IDFdk1,0.0000
CWHvh3,IDFdk2,0.0000
CWHvh3,IDFdk3,0.0000
CWHvh3,IDFdk4,0.0000
CWHvh3,IDFdk5,0.0000
CWHvh3,IDFdm1,0.0000
CWHvh3,IDFdm2,0.0000
CWHvh3,IDFdw,0.0000
CWHvh3,IDFmw1,0.0000
CWHvh3,IDFmw2,0.0000
CWHvh3,IDFww,0.0000
CWHvh3,IDFww1,0.0000
CWHvh3,IDFxc,0.0000
CWHvh3,IDFxh1,0.0000
CWHvh3,IDFxh2,0.0000
CWHvh3,IDFxh4,0.0000
CWHvh3,IDFxk,0.0000
CWHvh3,IDFxm,0.0000
CWHvh3,IDFxw,0.0000
CWHvh3,IMAun,0.0000
CWHvh3,IMAunp,0.0000
CWHvh3,MHmm1,0.9590
CWHvh3,MHmm2,0.0000
CWHvh3,MHmmp,0.0000
CWHvh3,MHun,0.0000
CWHvh3,MHunp,0.0000
CWHvh3,MHwh,0.9722
CWHvh3,MHwh1,0.9580
CWHvh3,MHwhp,0.9472
CWHvh3,MSdc1,0.0000
CWHvh3,MSdc2,0.0000
CWHvh3,MSdc3,0.0000
CWHvh3,MSdk1,0.0000
CWHvh3,MSdk2,0.0000
CWHvh3,MSdm1,0.0000
CWHvh3,MSdm2,0.0000
CWHvh3,MSdm3,0.0000
CWHvh3,MSdv,0.0000
CWHvh3,MSmw1,0.0000
CWHvh3,MSmw2,0.0000
CWHvh3,MSun,0.0000
CWHvh3,MSxk1,0.0000
CWHvh3,MSxk2,0.0000
CWHvh3,MSxk3,0.0000
CWHvh3,MSxv,0.0000
CWHvh3,PPdh2,0.0000
CWHvh3,PPxh1,0.0000
CWHvh3,PPxh2,0.0000
CWHvh3,PPxh3,0.0000
CWHvh3,SBPSdc,0.0000
CWHvh3,SBPSmc,0.0000
CWHvh3,SBPSmk,0.0000
CWHvh3,SBPSxc,0.0000
CWHvh3,SBSdh1,0.0000
CWHvh3,SBSdh2,0.0000
CWHvh3,SBSdk,0.0000
CWHvh3,SBSdw1,0.0000
CWHvh3,SBSdw2,0.0000
CWHvh3,SBSdw3,0.0000
CWHvh3,SBSmc1,0.0000
CWHvh3,SBSmc2,0.0000
CWHvh3,SBSmc3,0.0000
CWHvh3,SBSmh,0.0000
CWHvh3,SBSmk1,0.0000
CWHvh3,SBSmk2,0.0000
CWHvh3,SBSmm,0.0000
CWHvh3,SBSmw,0.0000
CWHvh3,SBSun,0.0000
CWHvh3,SBSvk,0.0000
CWHvh3,SBSwk1,0.0000
CWHvh3,SBSwk2,0.0000
CWHvh3,SBSwk3,0.0000
CWHvh3,SWBmk,0.0000
CWHvh3,SWBmks,0.0000
CWHvh3,SWBun,0.0000
CWHvh3,SWBuns,0.0000
CWHvh3,SWBvk,0.0000
CWHvh3,SWBvks,0.0000
CWHvm1,BAFAun,0.0000
CWHvm1,BAFAunp,0.0000
CWHvm1,BGxh1,0.0000
CWHvm1,BGxh2,0.0000
CWHvm1,BGxh3,0.0000
CWHvm1,BGxw1,0.0000
CWHvm1,BGxw2,0.0000
CWHvm1,BWBSdk,0.0000
CWHvm1,BWBSmk,0.0000
CWHvm1,BWBSmw,0.0000
CWHvm1,BWBSvk,0.0000
CWHvm1,BWBSwk1,0.0000
CWHvm1,BWBSwk2,0.0000
CWHvm1,BWBSwk3,0.0000
CWHvm1,CDFmm,0.9138
CWHvm1,CMAun,0.0000
CWHvm1,CMAunp,0.0000
CWHvm1,CMAwh,0.9283
CWHvm1,CWHdm,0.9918
CWHvm1,CWHds1,0.0000
CWHvm1,CWHds2,0.0000
CWHvm1,CWHmm1,0.9888
CWHvm1,CWHmm2,0.9747
CWHvm1,CWHms1,0.0000
CWHvm1,CWHms2,0.0000
CWHvm1,CWHun,0.0000
CWHvm1,CWHvh1,0.9918
CWHvm1,CWHvh2,0.9862
CWHvm1,CWHvh3,0.9857
CWHvm1,CWHvm1,0.9939
CWHvm1,CWHvm2,0.9704
CWHvm1,CWHwh1,0.9863
CWHvm1,CWHwh2,0.9712
CWHvm1,CWHwm,0.9314
CWHvm1,CWHws1,0.0000
CWHvm1,CWHws2,0.0000
CWHvm1,CWHxm1,0.9694
CWHvm1,CWHxm2,0.9891
CWHvm1,ESSFdc1,0.0000
CWHvm1,ESSFdc2,0.0000
CWHvm1,ESSFdc3,0.0000
CWHvm1,ESSFdcp,0.0000
CWHvm1,ESSFdcw,0.0000
CWHvm1,ESSFdk1,0.0000
CWHvm1,ESSFdk2,0.0000
CWHvm1,ESSFdkp,0.0000
CWHvm1,ESSFdkw,0.0000
CWHvm1,ESSFdv1,0.0000
CWHvm1,ESSFdv2,0.0000
CWHvm1,ESSFdvp,0.0000
CWHvm1,ESSFdvw,0.0000
CWHvm1,ESSFmc,0.0000
CWHvm1,ESSFmcp,0.0000
CWHvm1,ESSFmh,0.0000
CWHvm1,ESSFmk,0.0000
CWHvm1,ESSFmkp,0.0000
CWHvm1,ESSFmm1,0.0000
CWHvm1,ESSFmm2,0.0000
CWHvm1,ESSFmmp,0.0000
CWHvm1,ESSFmmw,0.0000
CWHvm1,ESSFmv1,0.0000
CWHvm1,ESSFmv2,0.0000
CWHvm1,ESSFmv3,0.0000
CWHvm1,ESSFmv4,0.0000
CWHvm1,ESSFmvp,0.0000
CWHvm1,ESSFmw,0.0000
CWHvm1,ESSFmw1,0.0000
CWHvm1,ESSFmw2,0.0000
CWHvm1,ESSFmwp,0.0000
CWHvm1,ESSFmww,0.0000
CWHvm1,ESSFun,0.0000
CWHvm1,ESSFunp,0.0000
CWHvm1,ESSFvc,0.0000
CWHvm1,ESSFvcp,0.0000
CWHvm1,ESSFvcw,0.0000
CWHvm1,ESSFwc2,0.0000
CWHvm1,ESSFwc3,0.0000
CWHvm1,ESSFwc4,0.0000
CWHvm1,ESSFwcp,0.0000
CWHvm1,ESSFwcw,0.0000
CWHvm1,ESSFwh1,0.0000
CWHvm1,ESSFwh2,0.0000
CWHvm1,ESSFwh3,0.0000
CWHvm1,ESSFwk1,0.0000
CWHvm1,ESSFwk2,0.0000
CWHvm1,ESSFwm,0.0000
CWHvm1,ESSFwm1,0.0000
CWHvm1,ESSFwm2,0.0000
CWHvm1,ESSFwm3,0.0000
CWHvm1,ESSFwm4,0.0000
CWHvm1,ESSFwmp,0.0000
CWHvm1,ESSFwmw,0.0000
CWHvm1,ESSFwv,0.0000
CWHvm1,ESSFwvp,0.0000
CWHvm1,ESSFxc1,0.0000
CWHvm1,ESSFxc2,0.0000
CWHvm1,ESSFxc3,0.0000
CWHvm1,ESSFxcp,0.0000
CWHvm1,ESSFxcw,0.0000
CWHvm1,ESSFxv1,0.0000
CWHvm1,ESSFxv2,0.0000
CWHvm1,ESSFxvp,0.0000
CWHvm1,ESSFxvw,0.0000
CWHvm1,ICHdk,0.0000
CWHvm1,ICHdm,0.0000
CWHvm1,ICHdw1,0.0000
CWHvm1,ICHdw3,0.0000
CWHvm1,ICHdw4,0.0000
CWHvm1,ICHmc1,0.0000
CWHvm1,ICHmc2,0.0000
CWHvm1,ICHmk1,0.0000
CWHvm1,ICHmk2,0.0000
CWHvm1,ICHmk3,0.0000
CWHvm1,ICHmk4,0.0000
CWHvm1,ICHmm,0.0000
CWHvm1,ICHmw1,0.0000
CWHvm1,ICHmw2,0.0000
CWHvm1,ICHmw3,0.0000
CWHvm1,ICHmw4,0.0000
CWHvm1,ICHmw5,0.0000
CWHvm1,ICHvc,0.0000
CWHvm1,ICHvk1,0.0000
CWHvm1,ICHvk2,0.0000
CWHvm1,ICHwc,0.0000
CWHvm1,ICHwk1,0.0000
CWHvm1,ICHwk2,0.0000
CWHvm1,ICHwk3,0.0000
CWHvm1,ICHwk4,0.0000
CWHvm1,ICHxw,0.0000
CWHvm1,IDFdc,0.0000
CWHvm1,IDFdk1,0.0000
CWHvm1,IDFdk2,0.0000
CWHvm1,IDFdk3,0.0000
CWHvm1,IDFdk4,0.0000
CWHvm1,IDFdk5,0.0000
CWHvm1,IDFdm1,0.0000
CWHvm1,IDFdm2,0.0000
CWHvm1,IDFdw,0.0000
CWHvm1,IDFmw1,0.0000
CWHvm1,IDFmw2,0.0000
CWHvm1,IDFww,0.0000
CWHvm1,IDFww1,0.0000
CWHvm1,IDFxc,0.0000
CWHvm1,IDFxh1,0.0000
CWHvm1,IDFxh2,0.0000
CWHvm1,IDFxh4,0.0000
CWHvm1,IDFxk,0.0000
CWHvm1,IDFxm,0.0000
CWHvm1,IDFxw,0.0000
CWHvm1,IMAun,0.0000
CWHvm1,IMAunp,0.0000
CWHvm1,MHmm1,0.9480
CWHvm1,MHmm2,0.0000
CWHvm1,MHmmp,0.0000
CWHvm1,MHun,0.0000
CWHvm1,MHunp,0.0000
CWHvm1,MHwh,0.9541
CWHvm1,MHwh1,0.9442
CWHvm1,MHwhp,0.9291
CWHvm1,MSdc1,0.0000
CWHvm1,MSdc2,0.0000
CWHvm1,MSdc3,0.0000
CWHvm1,MSdk1,0.0000
CWHvm1,MSdk2,0.0000
CWHvm1,MSdm1,0.0000
CWHvm1,MSdm2,0.0000
CWHvm1,MSdm3,0.0000
CWHvm1,MSdv,0.0000
CWHvm1,MSmw1,0.0000
CWHvm1,MSmw2,0.0000
CWHvm1,MSun,0.0000
CWHvm1,MSxk1,0.0000
CWHvm1,MSxk2,0.0000
CWHvm1,MSxk3,0.0000
CWHvm1,MSxv,0.0000
CWHvm1,PPdh2,0.0000
CWHvm1,PPxh1,0.0000
CWHvm1,PPxh2,0.0000
CWHvm1,PPxh3,0.0000
CWHvm1,SBPSdc,0.0000
CWHvm1,SBPSmc,0.0000
CWHvm1,SBPSmk,0.0000
CWHvm1,SBPSxc,0.0000
CWHvm1,SBSdh1,0.0000
CWHvm1,SBSdh2,0.0000
CWHvm1,SBSdk,0.0000
CWHvm1,SBSdw1,0.0000
CWHvm1,SBSdw2,0.0000
CWHvm1,SBSdw3,0.0000
CWHvm1,SBSmc1,0.0000
CWHvm1,SBSmc2,0.0000
CWHvm1,SBSmc3,0.0000
CWHvm1,SBSmh,0.0000
CWHvm1,SBSmk1,0.0000
CWHvm1,SBSmk2,0.0000
CWHvm1,SBSmm,0.0000
CWHvm1,SBSmw,0.0000
CWHvm1,SBSun,0.0000
CWHvm1,SBSvk,0.0000
CWHvm1,SBSwk1,0.0000
CWHvm1,SBSwk2,0.0000
CWHvm1,SBSwk3,0.0000
CWHvm1,SWBmk,0.0000
CWHvm1,SWBmks,0.0000
CWHvm1,SWBun,0.0000
CWHvm1,SWBuns,0.0000
CWHvm1,SWBvk,0.0000
CWHvm1,SWBvks,0.0000
